397006,2.338,2.902,29.030,13.643,3.7,1,1,20240522140533.000,43.771477,-0.041902,95.157,3.75
397170,2.163,2.587,29.045,13.631,3.8,1,1,20240522140534.000,43.771505,-0.041932,95.419,3.83
397334,2.202,2.643,29.049,13.635,3.8,1,1,20240522140534.000,43.771505,-0.041932,95.419,3.83
397501,2.377,3.020,29.045,13.632,3.8,1,1,20240522140534.000,43.771505,-0.041932,95.419,3.83
397667,2.008,2.358,29.061,13.663,3.8,1,1,20240522140534.000,43.771505,-0.041932,95.419,3.83
397830,2.339,2.863,29.027,13.642,3.8,1,1,20240522140534.000,43.771505,-0.041932,95.419,3.83
397993,2.174,2.510,29.061,13.639,3.8,1,1,20240522140534.000,43.771505,-0.041932,95.419,3.83
398154,2.176,2.701,29.034,13.642,3.8,1,1,20240522140535.000,43.771532,-0.041963,95.911,3.80
398317,2.217,2.964,29.054,13.624,3.8,1,1,20240522140535.000,43.771532,-0.041963,95.911,3.80
398485,4.925,8.836,28.811,14.953,3.8,1,1,20240522140535.000,43.771532,-0.041963,95.911,3.80
398648,9.297,14.495,28.571,15.946,3.8,1,1,20240522140535.000,43.771532,-0.041963,95.911,3.80
398811,10.884,16.526,28.503,16.327,3.8,1,1,20240522140535.000,43.771532,-0.041963,95.911,3.80
398974,9.462,14.756,28.581,16.381,3.8,1,1,20240522140535.000,43.771532,-0.041963,95.911,3.80
399137,8.735,13.644,28.584,16.426,3.7,1,1,20240522140536.000,43.771560,-0.041994,96.847,3.74
399303,7.741,11.887,28.672,16.491,3.7,1,1,20240522140536.000,43.771560,-0.041994,96.847,3.74
399471,7.683,11.514,28.689,16.512,3.7,1,1,20240522140536.000,43.771560,-0.041994,96.847,3.74
399634,9.669,15.268,28.520,17.382,3.7,1,1,20240522140536.000,43.771560,-0.041994,96.847,3.74
399797,12.622,20.191,28.290,18.107,3.7,1,1,20240522140536.000,43.771560,-0.041994,96.847,3.74
399960,12.598,18.733,28.339,18.332,3.7,1,1,20240522140536.000,43.771560,-0.041994,96.847,3.74
400115,11.827,17.219,28.366,18.406,3.9,1,1,20240522140537.000,43.771588,-0.042025,96.632,3.90
400280,11.174,15.704,28.444,18.399,3.9,1,1,20240522140537.000,43.771588,-0.042025,96.632,3.90
400443,10.059,14.328,28.481,18.483,3.9,1,1,20240522140537.000,43.771588,-0.042025,96.632,3.90
400606,9.712,13.531,28.515,18.520,3.9,1,1,20240522140537.000,43.771588,-0.042025,96.632,3.90
400768,8.744,12.311,28.566,18.549,3.9,1,1,20240522140537.000,43.771588,-0.042025,96.632,3.90
400931,8.776,11.840,28.599,18.597,3.9,1,1,20240522140537.000,43.771588,-0.042025,96.632,3.90
401098,8.411,12.221,28.545,18.890,3.9,1,1,20240522140537.000,43.771588,-0.042025,96.632,3.90
401262,11.782,16.899,28.324,19.818,4.4,1,1,20240522140538.000,43.771618,-0.042058,96.771,4.45
401425,14.098,19.471,28.179,20.231,4.4,1,1,20240522140538.000,43.771618,-0.042058,96.771,4.45
401588,12.719,16.707,28.336,20.333,4.4,1,1,20240522140538.000,43.771618,-0.042058,96.771,4.45
